Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
4178,346,3099,240,2,6,4,3,7,11,12,6,8,8,5,10,18,6,5,6,7,7,8,12,8,8,9,7,8,11,10,9,10,7,11,12,8,4,12,7,8,8,8,14,8,7,7,5,9,10,6,9,10,8,9,14,7,14,8,12,13,13,11,7,11,10,5,10,4,10,10,11,10,6,7,7,9,9,3,12,11,11,6,6,10,13,8,10,10,10,7,7,6,6,5,5,4,9,6,5,5,4,11,8,5
4180,352,3075,242,4,6,5,9,11,10,4,8,13,11,9,11,7,12,4,8,10,15,16,10,4,7,8,7,11,15,6,13,6,15,9,8,9,13,10,9,6,9,7,10,10,12,5,11,7,12,11,8,18,9,6,8,6,8,4,12,8,8,13,7,8,9,7,6,12,8,5,6,11,5,10,15,5,13,11,8,3,12,6,3,8,9,13,10,8,8,10,9,8,9,10,5,9,7,9,4,4,2,1,6,3
4181,359,3108,245,1,1,5,8,5,7,10,13,12,6,11,9,8,8,8,14,12,14,10,9,7,2,4,11,9,7,12,7,12,8,8,11,8,8,16,10,8,7,10,5,11,2,6,6,11,4,5,4,9,11,10,7,10,15,7,10,8,11,7,13,7,5,9,10,7,5,13,11,3,8,8,7,9,9,8,10,3,7,11,6,8,10,11,8,10,11,8,6,7,8,9,16,4,5,9,3,5,5,8,7,6
4191,357,3113,251,4,5,8,6,11,6,11,9,9,8,11,7,8,6,9,5,7,10,12,11,11,8,7,10,8,7,8,14,5,6,10,11,9,9,11,7,12,9,6,15,9,10,4,4,7,7,5,5,4,10,6,10,8,9,4,9,8,7,11,11,9,13,3,9,9,13,4,7,8,8,10,7,6,4,10,9,11,7,10,7,16,13,5,8,7,11,14,8,5,10,9,8,7,8,8,7,6,5,8,1,5
4194,362,3098,251,4,4,6,7,5,9,6,7,7,5,5,10,8,13,9,5,8,8,12,4,8,13,3,7,14,12,9,12,5,7,7,9,12,12,5,9,5,6,12,8,11,11,8,8,9,3,6,10,8,8,11,12,8,7,13,4,16,17,9,6,7,8,12,6,10,6,9,13,10,4,6,7,12,8,12,13,15,5,14,7,6,9,9,11,9,10,8,8,7,7,10,7,9,6,6,5,5,7,3,8,9
4197,367,3087,254,1,3,8,9,9,6,10,13,9,11,10,11,11,11,8,11,11,14,15,8,7,3,6,12,17,5,8,8,12,5,11,11,6,7,10,10,11,7,9,7,12,7,16,8,13,13,11,13,10,11,11,7,6,7,5,6,14,14,7,10,6,13,6,9,10,8,6,9,8,7,5,11,13,9,5,5,11,2,6,5,6,5,13,13,4,5,6,9,9,8,7,14,4,8,7,8,4,2,5,2,1
4201,371,3122,258,3,5,3,8,7,8,8,9,11,8,9,10,6,5,12,11,12,4,10,4,11,13,3,7,14,11,12,7,7,9,10,6,9,11,9,12,7,14,7,12,5,13,5,9,6,7,8,6,12,11,8,5,12,11,11,7,12,9,9,7,18,9,5,9,4,4,8,6,10,8,4,13,5,10,10,6,11,4,4,14,3,9,5,8,7,9,10,5,6,9,6,6,12,10,2,7,1,5,7,6,9
4205,375,3118,263,4,8,4,11,7,3,14,10,8,5,9,11,10,10,4,6,13,13,8,7,7,9,11,7,5,11,10,8,14,2,8,8,6,11,9,12,7,10,8,7,17,7,6,6,8,4,9,1,6,6,17,5,8,8,12,7,12,13,4,7,9,6,14,8,14,7,7,4,6,12,9,4,6,7,6,12,12,8,8,13,4,9,7,8,13,9,7,12,11,6,9,8,5,6,7,6,9,7,2,9,0
4206,382,3124,266,2,4,4,5,6,9,9,5,6,4,6,7,12,8,5,8,7,10,7,11,7,9,7,8,6,9,8,9,8,12,9,8,11,7,7,3,8,9,2,7,10,12,6,10,9,5,6,6,9,11,10,7,7,10,6,11,15,11,11,7,8,8,9,13,5,10,16,8,10,6,2,9,8,16,7,16,5,7,10,10,7,10,12,10,14,11,7,4,10,10,9,13,5,3,8,5,6,0,9,5,7
4211,385,3080,270,0,2,8,9,6,11,3,7,17,7,11,11,8,9,8,15,13,15,6,14,10,8,6,9,7,10,7,8,11,9,9,12,8,14,6,14,12,8,4,8,9,13,8,12,15,10,9,7,12,11,5,14,6,5,4,11,9,13,14,1,8,12,12,11,8,4,4,10,9,7,11,10,4,9,10,8,3,12,9,13,7,6,4,7,12,10,8,6,11,12,12,5,9,5,5,4,3,4,2,4,3
4215,389,3145,272,5,1,5,6,13,4,5,8,10,9,10,10,13,5,7,8,13,10,6,9,13,13,5,9,6,12,7,12,10,7,9,10,7,6,15,11,14,8,11,8,13,6,11,6,6,9,7,10,4,10,5,8,10,10,10,8,11,11,5,11,4,13,14,1,5,6,4,9,9,4,8,2,7,4,16,9,6,8,10,8,6,6,4,6,10,6,8,7,5,8,8,14,7,3,8,0,10,4,5,2,3
4223,389,3094,275,4,3,8,9,8,12,8,11,9,11,9,10,11,7,11,7,14,11,11,9,4,13,9,8,9,12,7,13,6,7,8,4,13,6,14,9,6,6,14,12,5,9,5,3,10,13,8,9,2,13,9,9,10,6,9,10,11,9,7,5,9,10,10,13,13,8,4,8,5,11,7,3,3,7,8,6,13,11,12,9,10,8,8,7,10,7,10,10,9,7,13,4,8,5,8,7,7,2,9,5,5
4229,391,3099,282,4,3,3,7,6,8,8,11,3,6,6,8,10,5,10,7,9,14,16,5,4,9,13,6,12,4,8,8,9,16,12,9,5,10,6,11,11,11,9,5,12,10,10,6,10,7,5,10,10,5,6,8,10,9,8,18,9,11,15,8,8,4,11,11,8,5,15,10,6,7,9,11,12,5,11,8,9,5,6,7,11,7,9,15,11,9,3,13,8,6,12,13,7,5,4,7,5,9,5,4,3
4231,397,3081,285,1,4,4,6,9,1,11,8,9,8,5,16,14,6,11,7,14,6,15,12,9,6,10,10,13,9,11,11,8,11,8,8,7,11,12,8,10,7,11,12,10,12,13,13,10,10,6,5,10,6,9,9,7,4,9,8,11,12,5,14,13,9,7,9,7,7,8,9,9,6,10,9,9,7,14,4,9,12,16,11,8,7,5,8,11,13,7,10,9,6,8,8,3,5,6,6,4,5,4,2,3
4232,404,3135,289,0,6,4,9,7,5,6,9,6,8,7,14,5,6,6,8,7,11,6,10,16,8,15,12,4,5,14,6,8,11,12,8,10,8,8,16,9,15,8,14,7,13,8,8,9,7,5,3,12,7,6,6,8,8,4,6,12,11,13,8,12,11,7,7,6,7,4,8,4,11,7,11,5,9,7,11,8,4,7,11,7,9,10,6,5,9,10,5,8,6,8,4,8,13,5,10,2,8,3,5,2
4234,410,3121,290,2,5,7,14,9,3,9,8,9,8,8,5,5,4,8,12,8,14,9,7,15,12,6,7,13,6,14,12,16,8,5,2,8,10,7,8,8,10,8,11,10,2,11,11,9,9,12,7,11,5,12,9,8,6,5,11,9,9,16,8,6,11,5,9,9,11,7,2,11,3,6,6,6,11,11,9,7,11,6,4,12,8,9,9,7,10,6,6,8,13,3,11,6,5,7,7,4,6,5,7,3
4236,416,3110,290,1,3,2,8,8,7,14,5,10,4,6,5,6,15,7,12,7,14,15,6,8,11,4,13,7,10,7,10,11,9,13,10,10,3,7,13,13,4,9,9,7,15,8,6,5,10,10,13,8,7,7,4,7,10,11,6,11,19,7,12,9,6,6,12,7,11,12,9,8,8,7,13,12,9,6,4,6,9,2,12,3,4,14,12,11,8,15,6,8,3,9,7,7,6,10,4,7,5,6,3,1
4244,416,3094,293,1,7,9,7,6,9,9,6,11,15,10,10,13,15,9,9,9,14,11,12,2,7,8,12,8,15,4,8,12,11,5,12,5,8,13,9,7,6,10,17,12,11,8,14,5,7,8,8,3,7,8,8,9,10,15,6,3,9,13,13,13,6,9,5,8,5,9,5,7,8,8,10,6,9,7,13,6,13,16,12,7,7,4,5,7,14,12,6,8,11,8,5,11,4,4,5,3,5,1,2,5
4245,423,3128,294,6,6,9,6,8,7,10,13,10,6,10,7,11,6,13,5,5,10,12,7,8,18,11,7,6,3,5,10,10,10,8,10,5,8,13,4,10,9,10,4,10,8,10,7,6,9,8,10,6,11,8,13,5,5,8,7,10,10,14,8,11,11,9,6,9,7,10,8,12,8,6,10,8,5,13,6,12,2,10,9,16,8,8,8,6,4,10,8,5,5,3,6,12,7,8,1,14,4,3,3,3
4247,429,3131,294,3,8,5,10,7,7,9,9,8,8,9,7,8,4,8,10,11,9,8,8,11,10,8,6,10,13,9,14,9,6,8,7,5,7,9,7,7,9,13,5,10,9,5,10,9,12,9,10,10,7,6,17,9,10,11,8,8,9,11,10,9,14,8,2,16,7,8,13,9,8,5,5,6,6,8,10,13,8,6,7,7,6,10,8,8,10,8,7,5,5,10,7,6,5,4,6,9,2,4,4,4
4248,436,3157,299,1,2,4,5,9,7,8,14,3,5,4,7,12,12,9,8,10,9,7,7,12,5,7,8,9,7,16,9,2,13,7,7,11,9,8,19,6,7,9,7,8,8,11,7,12,8,15,9,8,7,5,7,6,6,8,11,9,10,15,6,8,8,8,4,9,7,11,11,12,6,4,10,8,8,6,4,6,6,12,9,9,6,5,6,10,10,7,6,5,8,4,4,9,5,7,15,9,3,1,5,4
4257,435,3116,303,6,5,5,5,7,7,7,9,6,9,11,8,12,5,11,9,9,13,14,8,12,6,10,12,17,5,9,6,8,11,10,8,17,13,8,6,8,13,12,9,15,13,12,5,9,10,6,6,5,0,7,8,2,12,5,5,12,11,10,9,8,10,4,16,3,9,2,6,5,11,10,9,6,7,10,4,13,7,11,7,10,11,6,4,5,10,14,9,11,9,11,9,5,8,10,3,7,3,3,0,4
4262,438,3136,305,5,7,2,11,6,8,16,10,7,14,4,5,7,11,10,8,8,14,8,7,12,12,14,1,6,5,15,3,8,11,10,11,6,9,7,8,5,11,13,11,5,3,9,9,12,6,9,8,11,9,12,3,9,5,5,5,7,11,7,10,9,9,6,15,2,11,13,13,7,7,11,10,10,8,4,8,3,11,5,10,11,10,13,11,8,11,6,7,9,2,5,10,7,11,3,9,2,5,2,4,2
4268,440,3135,313,3,5,8,5,5,7,7,10,6,8,7,10,6,6,6,7,9,11,9,11,7,10,5,11,16,7,11,12,6,9,8,7,14,14,8,7,9,13,5,12,8,9,12,8,11,6,9,13,8,8,10,11,7,6,7,10,11,13,11,7,6,6,7,13,7,8,11,6,8,6,10,9,5,10,10,8,5,11,7,5,8,10,8,7,15,6,5,5,10,10,3,4,11,6,4,6,2,6,6,5,3
4271,445,3149,316,3,3,8,10,6,6,12,4,4,3,11,3,6,10,10,5,7,12,6,12,6,12,6,4,8,8,12,16,7,7,11,11,10,10,16,7,10,7,7,7,8,7,3,12,9,14,12,12,7,8,5,11,10,9,5,7,13,12,10,11,11,11,7,9,7,7,11,15,7,8,7,6,2,11,6,10,10,8,11,10,5,5,7,10,9,7,10,6,6,4,6,5,11,4,7,5,6,1,2,5,3
4278,446,3091,321,4,5,8,5,7,8,3,4,12,7,13,14,10,10,9,12,5,10,11,19,10,8,8,5,6,9,10,8,14,9,7,12,6,17,10,11,10,4,6,9,10,8,14,10,9,10,8,5,7,9,3,11,7,5,16,9,8,12,9,8,8,4,14,4,14,6,8,9,7,6,5,8,14,6,8,11,8,9,7,11,10,12,5,1,10,10,8,14,16,11,6,9,9,7,7,8,3,7,5,4,4
4283,449,3076,325,4,4,6,4,11,18,12,8,9,8,10,12,11,8,8,9,13,12,6,11,9,9,10,11,7,10,4,11,9,5,14,13,9,9,6,10,11,5,10,13,7,7,5,10,10,7,12,10,9,13,7,6,8,16,6,6,10,13,11,11,9,11,14,9,11,7,10,7,13,15,2,6,8,4,8,8,8,2,15,7,5,14,11,8,10,12,5,7,3,15,9,8,5,8,9,4,11,0,3,3,5
4290,450,3131,330,3,3,4,9,7,7,4,7,10,8,5,11,7,13,9,4,11,9,13,5,10,10,14,8,10,9,13,7,4,13,7,7,13,7,6,4,9,8,10,12,10,7,11,8,7,11,10,13,7,9,15,9,6,8,10,10,9,13,8,7,4,11,8,12,12,10,4,9,11,8,8,6,14,12,4,7,14,7,7,4,7,5,8,13,7,9,4,9,9,6,6,10,7,7,5,3,4,5,7,5,3
4294,454,3155,335,3,7,4,8,7,10,5,8,8,6,6,9,11,7,7,10,11,10,11,6,13,5,4,9,9,5,20,12,10,9,12,13,9,18,6,12,9,4,7,12,8,3,7,6,16,7,9,9,8,5,5,4,11,10,9,9,9,7,6,14,10,8,13,7,12,9,7,5,13,4,7,6,7,5,6,7,11,11,10,10,7,8,7,4,13,10,4,10,6,4,4,11,6,6,5,3,2,3,1,3,5
4300,456,3119,339,1,5,6,8,7,3,6,10,8,9,8,9,14,12,12,7,11,12,13,12,8,9,5,6,11,7,13,15,9,4,9,7,9,4,15,6,6,10,7,8,6,9,8,3,13,7,11,5,5,8,8,7,14,9,10,13,6,7,13,11,6,3,7,13,9,15,5,5,5,10,5,10,10,8,9,7,9,8,12,8,5,9,6,7,8,10,16,13,10,8,14,10,8,7,7,4,8,4,3,3,4
4307,457,3100,343,2,8,5,7,12,10,13,8,8,11,6,11,9,13,10,12,11,12,7,13,9,8,7,7,10,13,10,9,6,15,12,8,12,14,11,5,4,12,8,8,12,7,11,9,10,10,5,11,14,10,7,5,10,7,14,7,6,8,12,10,15,14,4,8,8,12,8,10,10,5,11,2,8,3,11,4,6,11,10,7,12,9,6,3,4,8,17,9,9,6,4,9,6,5,4,9,2,4,3,4,3
4315,457,3147,347,2,4,6,6,8,7,5,6,9,8,7,8,17,3,8,13,7,7,6,13,6,6,11,8,6,14,5,9,10,7,9,7,5,9,3,7,8,9,14,7,4,14,11,8,7,10,14,17,7,9,5,12,8,6,11,9,9,9,10,5,11,13,11,11,11,2,9,9,12,7,7,11,9,7,11,9,12,8,10,8,6,4,6,7,13,4,8,8,10,7,9,8,7,9,3,5,9,2,3,8,2
4325,455,3153,348,3,4,6,6,12,6,8,6,7,10,8,13,10,6,7,5,13,10,11,9,10,12,8,6,6,11,5,10,14,11,7,7,19,5,13,7,13,9,8,7,12,7,5,14,11,10,2,7,11,6,6,4,10,12,9,15,11,4,15,13,4,9,7,9,17,8,12,7,5,11,6,2,6,7,11,7,8,5,12,11,3,6,9,10,6,4,10,11,5,10,12,4,8,5,4,6,7,1,5,1,1
4329,459,3134,350,4,1,6,7,6,14,9,3,9,9,5,9,8,16,8,15,8,9,9,9,12,3,5,9,6,7,17,14,11,13,5,8,8,11,6,10,6,12,11,5,6,11,7,10,10,11,12,14,5,4,7,11,9,8,9,10,10,8,10,11,8,6,9,12,14,10,8,5,7,4,9,7,10,5,5,6,12,11,7,11,8,4,9,12,8,14,10,9,8,14,3,7,13,7,0,5,4,3,8,4,3
4331,465,3139,351,4,2,7,7,6,15,11,8,5,6,15,7,5,11,13,18,9,8,13,3,16,10,3,11,13,13,10,6,15,10,13,14,7,5,11,10,5,6,8,9,6,10,6,11,15,8,8,7,11,14,7,10,6,9,4,9,9,11,7,9,6,6,7,5,7,6,11,10,6,5,7,7,5,11,7,13,9,5,9,10,7,10,3,8,2,6,14,16,9,6,10,9,10,8,6,3,3,4,1,2,7
4335,469,3151,356,3,8,9,5,4,6,8,7,10,5,9,15,6,15,7,8,8,12,8,7,10,5,11,9,9,8,9,10,13,12,4,3,8,4,11,6,8,9,12,11,8,10,9,5,5,8,14,15,16,5,10,5,12,9,9,6,5,13,7,6,7,8,11,7,6,11,9,8,10,7,7,6,8,13,13,10,11,13,14,7,7,9,7,8,8,7,6,9,10,9,4,8,6,8,8,3,4,4,3,2,3
4339,473,3125,359,2,6,7,10,8,10,5,10,10,7,15,8,6,8,8,10,10,9,8,17,5,9,13,7,6,10,9,11,7,16,8,10,4,18,9,10,8,11,7,15,8,8,11,5,10,11,6,6,7,3,7,11,7,8,17,12,13,9,8,9,6,7,10,15,4,8,9,12,10,9,7,13,4,7,7,9,7,8,7,10,11,5,6,8,12,7,6,9,12,7,7,11,7,7,4,7,6,4,3,0,4
4344,476,3124,365,2,7,5,4,8,8,5,6,7,6,9,10,16,10,14,11,4,6,4,18,7,10,9,11,9,7,11,12,11,7,9,10,12,11,11,8,11,6,6,8,12,6,12,14,15,11,6,5,10,8,8,9,10,10,10,12,9,14,10,8,7,10,10,14,13,13,4,12,9,8,5,9,10,9,5,8,3,9,6,7,11,8,8,10,11,5,12,14,7,2,8,3,3,6,8,6,1,9,1,4,2
4350,478,3156,368,3,6,10,6,5,9,10,3,8,12,5,10,8,7,8,14,9,12,4,11,7,9,15,4,4,11,14,10,10,8,10,12,14,7,10,7,9,7,9,8,10,9,14,13,7,9,9,7,11,8,13,13,8,6,5,11,9,8,12,9,8,8,6,5,8,10,9,4,8,10,6,10,6,6,13,5,5,9,3,5,14,6,6,3,8,11,8,9,11,10,8,8,8,9,1,5,1,8,5,3,4
4355,481,3149,371,4,10,4,4,4,11,8,6,4,7,11,12,14,7,9,9,13,13,10,9,6,13,12,7,11,11,5,11,7,5,6,11,6,6,10,10,6,6,11,13,10,10,9,11,11,13,3,11,5,9,12,7,10,10,7,8,8,7,11,4,6,11,5,8,14,8,9,9,4,7,4,9,9,5,13,7,7,16,10,9,8,7,9,4,13,11,5,4,10,13,8,6,7,11,6,5,4,2,4,6,4
4360,484,3097,377,6,6,4,8,8,11,9,8,12,12,5,10,7,6,10,10,12,7,11,7,17,14,8,9,11,11,12,11,12,8,11,11,12,8,15,6,9,6,12,10,9,7,7,13,11,11,8,5,8,12,6,6,13,8,4,14,7,8,12,3,9,12,9,6,8,12,10,7,12,6,13,6,12,9,6,9,6,9,13,10,7,8,10,7,9,13,10,10,6,4,11,9,6,6,11,4,4,3,2,6,2
4368,484,3177,382,5,5,7,8,5,1,7,5,7,6,10,13,10,12,8,9,9,9,13,5,12,7,13,8,6,8,5,14,13,9,8,8,11,12,10,9,10,11,6,4,8,11,9,13,13,7,12,8,6,11,5,15,6,8,7,7,11,10,17,6,6,5,8,11,15,11,7,7,6,7,9,8,8,10,9,5,12,5,10,16,4,5,8,5,6,2,8,13,4,7,5,7,2,3,5,5,7,1,5,0,4
4374,486,3149,387,4,10,5,7,8,12,5,10,8,6,8,8,11,8,13,9,11,5,10,7,11,13,5,9,6,12,13,10,7,13,16,11,4,9,8,7,11,10,8,9,7,6,10,14,10,14,7,11,3,11,12,9,11,9,10,3,5,10,12,7,3,6,4,12,15,8,15,8,8,13,11,2,10,6,4,10,7,9,6,13,7,11,6,5,9,7,13,10,8,7,12,7,5,5,5,1,1,4,5,1,1
4379,489,3134,392,2,5,8,4,8,7,3,11,10,6,12,12,10,15,12,9,5,9,11,8,9,12,10,14,9,7,8,7,13,10,7,7,8,10,6,12,7,5,11,12,12,3,15,7,13,3,10,1,8,11,10,9,5,18,9,13,8,18,6,8,8,8,10,9,5,10,10,10,5,5,13,7,7,11,3,6,11,10,10,7,8,11,7,8,12,10,3,5,11,10,9,4,15,6,8,4,2,6,2,4,5
4388,488,3119,396,2,9,4,5,7,10,13,6,13,7,10,5,9,10,5,8,9,14,7,16,7,8,14,9,12,11,13,14,4,6,9,8,9,7,9,12,5,16,4,7,11,8,7,7,5,15,9,6,10,7,6,9,11,8,7,11,12,17,8,11,10,10,8,6,6,9,6,14,11,16,6,10,3,7,6,8,8,7,16,7,10,10,6,9,10,13,15,7,11,13,7,8,5,3,4,11,3,5,1,6,4
4393,491,3166,401,2,5,6,9,5,6,5,4,5,7,12,8,10,12,7,8,10,13,8,12,6,7,4,7,13,6,7,12,11,11,8,15,9,6,14,9,15,12,3,10,10,12,9,17,5,8,6,15,5,8,13,9,14,9,6,6,10,6,8,18,9,2,6,14,12,7,12,5,14,10,9,8,15,5,6,8,6,9,14,8,9,5,7,4,0,5,6,8,14,6,5,4,7,6,5,6,4,3,3,3,4
4397,495,3182,404,4,5,6,4,3,6,16,7,10,11,8,8,6,9,6,8,7,10,9,12,12,8,12,9,12,11,9,14,7,7,15,9,8,6,6,8,8,11,11,7,9,11,12,8,14,9,10,10,6,5,7,13,11,11,9,7,10,10,7,7,3,5,12,11,8,14,6,12,16,3,8,8,3,5,3,9,7,4,8,6,13,6,4,5,7,11,5,14,11,7,2,8,10,4,2,5,3,0,4,4,4
4400,500,3117,411,1,4,6,10,9,4,6,7,9,9,9,10,12,7,15,7,10,8,9,8,10,8,12,9,14,5,8,16,7,11,12,13,12,6,9,9,12,13,8,17,12,10,3,10,6,12,5,13,9,10,9,8,12,11,17,8,14,6,7,13,8,7,5,10,7,8,10,11,4,9,7,9,10,2,7,9,9,9,9,12,10,7,12,10,6,9,12,8,8,7,3,10,5,8,8,4,5,2,3,4,3
4404,504,3146,415,8,6,4,2,8,11,4,8,8,13,6,11,6,4,10,9,4,10,21,12,10,5,14,10,12,10,11,11,10,8,5,6,10,4,12,4,11,6,13,10,4,7,9,10,10,12,12,13,5,9,12,7,7,11,7,8,10,7,12,9,8,7,9,7,7,12,12,11,10,8,9,8,8,5,13,6,8,10,11,9,7,10,4,4,6,13,11,6,7,8,14,5,5,3,6,3,11,3,4,3,4
4407,509,3137,418,3,6,6,5,10,6,6,5,4,7,6,11,16,7,7,7,12,11,12,11,10,10,6,8,9,3,11,11,12,9,12,8,14,16,6,10,12,7,11,7,18,10,8,5,12,6,8,11,11,7,6,11,9,10,10,6,9,8,10,13,11,6,8,8,8,12,9,13,8,13,11,12,7,9,9,6,5,11,8,6,7,10,4,8,8,7,10,12,6,10,6,6,8,9,3,2,8,2,3,2,3
4412,512,3124,425,4,7,3,8,4,12,10,9,12,10,11,9,15,7,7,7,13,10,14,16,8,13,12,15,6,11,13,9,8,9,9,15,4,8,5,7,7,15,11,11,12,12,5,11,8,12,12,5,10,4,9,10,7,14,12,16,6,10,8,7,6,9,7,9,11,3,10,7,16,10,13,6,6,11,4,4,4,9,6,10,9,10,5,11,4,1,9,8,7,6,8,6,7,4,6,4,1,4,4,10,4
4414,518,3140,431,1,3,6,6,8,8,5,10,9,8,8,7,9,18,7,13,6,10,8,6,7,18,10,8,6,15,13,6,14,11,5,7,11,7,11,12,11,10,10,7,10,9,12,9,5,7,13,7,5,7,12,12,12,15,6,12,11,7,8,11,9,4,11,9,9,8,9,7,6,5,7,9,7,12,5,6,9,12,7,5,8,8,5,11,8,9,8,5,9,9,7,7,10,7,4,2,2,7,7,6,3
4416,524,3168,435,4,4,1,5,6,5,15,9,9,10,10,8,11,8,4,7,7,13,17,12,5,10,10,12,14,6,8,10,10,5,5,5,8,9,4,7,5,11,10,11,9,8,5,9,8,11,10,10,11,14,5,5,13,2,13,6,7,11,9,9,8,10,6,10,8,9,15,16,4,8,8,8,9,8,4,9,11,8,9,6,11,6,10,9,12,6,5,7,11,6,6,11,3,6,1,8,6,2,1,3,4
4421,527,3120,437,3,4,5,9,9,8,5,7,5,6,9,9,5,11,9,11,5,9,13,14,6,10,8,5,2,10,10,13,10,8,10,20,14,11,13,13,11,9,8,9,8,16,2,8,7,8,6,13,14,8,12,5,8,8,5,9,9,11,7,14,12,8,4,11,15,9,10,9,12,7,6,5,7,13,13,6,6,7,17,6,10,6,10,8,7,8,15,9,5,10,9,6,8,9,6,3,1,3,1,9,4
4426,530,3083,439,0,5,8,6,10,9,6,10,2,6,14,9,7,11,7,10,7,13,12,12,10,8,19,13,14,7,14,13,11,15,12,6,11,2,11,10,8,14,9,16,14,14,13,9,10,18,5,13,10,7,7,6,12,9,10,10,15,6,5,12,13,11,10,7,8,14,6,11,11,13,16,11,6,3,4,8,8,9,5,4,13,11,10,9,10,10,4,7,6,4,7,6,6,6,2,1,5,3,4,2,8
4431,533,3173,443,1,3,5,10,6,3,12,9,8,11,3,5,13,7,12,6,9,7,3,7,15,8,19,10,13,8,11,9,5,7,5,16,7,7,6,15,13,8,9,11,13,8,9,8,6,11,7,8,7,5,14,12,15,10,7,8,8,9,10,11,10,13,7,5,5,8,8,6,4,6,4,8,9,7,8,3,4,17,12,8,7,8,9,9,13,5,5,7,5,10,7,6,5,4,9,8,2,1,8,2,5
4436,536,3184,443,3,3,4,6,6,8,8,9,12,7,5,11,8,8,8,6,11,11,15,12,10,5,13,12,8,14,6,5,5,8,6,6,10,8,11,9,5,10,15,7,8,3,11,5,12,4,9,7,7,8,9,10,8,10,6,10,9,11,6,6,8,7,11,10,12,11,9,10,13,11,9,10,11,5,7,6,6,7,9,12,3,8,10,12,4,6,9,7,6,13,8,4,8,4,7,5,3,5,5,2,3
4440,540,3165,448,1,4,8,7,7,6,7,8,11,9,14,10,7,10,10,10,7,8,13,5,13,10,9,7,7,5,10,7,12,6,11,17,17,6,15,7,13,9,6,8,10,9,11,2,8,5,8,10,9,14,8,9,7,11,7,2,12,7,11,7,9,9,5,10,4,6,10,6,7,6,8,8,9,7,10,11,7,9,11,10,5,10,6,9,9,16,6,4,6,10,9,11,5,4,3,3,1,7,8,5,4
4445,543,3074,452,4,5,4,5,5,9,5,4,9,12,10,10,12,6,8,7,9,15,13,14,7,14,11,11,8,12,12,12,6,11,17,15,3,11,6,11,10,9,10,8,19,8,7,10,13,7,17,10,13,9,4,13,6,7,11,16,10,8,7,10,16,9,3,7,18,12,4,8,14,22,14,10,9,6,4,6,9,9,12,12,9,13,4,9,10,8,11,3,7,11,6,8,5,2,4,7,3,4,4,7,5
4449,547,3160,453,1,4,2,2,7,7,6,10,5,9,6,13,11,8,8,10,10,9,11,11,5,11,8,13,14,13,6,6,7,7,8,5,11,6,17,10,7,13,7,11,9,9,14,7,8,6,6,8,8,10,14,12,9,12,11,8,9,14,9,8,15,12,5,9,9,8,5,6,12,7,4,6,6,13,7,8,11,11,7,6,7,14,12,8,10,6,4,7,5,3,5,12,7,11,4,6,5,4,3,8,2
4456,548,3179,461,1,4,7,5,8,5,3,9,5,8,7,12,11,6,8,9,5,14,10,10,9,7,11,4,14,4,10,12,12,2,9,7,7,9,9,8,14,11,12,9,2,6,8,12,4,8,3,6,14,12,12,9,10,7,8,10,9,7,12,6,6,15,9,8,11,10,13,7,10,16,10,8,9,9,5,7,9,7,8,9,6,6,10,6,9,7,5,13,7,11,10,7,6,10,3,3,3,7,6,3,0
