Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
4156,368,2323,205,4,7,13,10,12,16,19,20,20,18,20,16,15,13,17,15,17,22,17,18,8,27,16,23,7,22,20,19,21,23,10,24,15,19,12,13,14,10,12,16,18,16,23,17,10,19,13,27,17,14,18,17,14,16,11,13,16,17,21,19,12,22,19,14,14,17,21,26,19,26,21,12,11,12,22,11,18,20,8,16,24,24,16,18,17,9,11,8,29,18,13,11,20,13,13,13,11,13,7,12,11
4160,372,2364,210,6,4,15,12,12,14,16,14,12,17,21,21,17,14,12,10,21,23,16,16,13,23,13,13,13,21,24,17,19,24,11,19,22,18,21,17,11,15,17,17,14,18,25,16,12,17,15,21,14,11,22,13,15,17,14,13,9,17,19,12,18,17,16,8,14,17,20,20,17,21,17,14,14,13,23,11,18,17,12,20,20,20,18,17,19,14,13,11,19,16,14,10,16,11,14,10,14,15,9,14,10
4162,378,2364,211,5,6,13,13,12,13,13,16,20,18,21,25,19,12,13,8,22,19,17,19,12,19,9,21,17,17,17,19,16,19,10,14,25,16,22,14,12,17,16,14,16,20,19,13,14,21,12,20,19,18,23,12,13,18,17,18,9,18,18,15,15,17,17,14,16,12,17,18,18,22,11,17,16,14,21,9,14,10,18,18,19,17,15,18,19,14,13,18,20,15,14,14,16,20,12,12,11,15,6,12,10
4163,385,2396,212,4,12,11,12,8,12,9,11,14,19,23,19,19,14,14,13,20,16,17,20,16,23,13,20,18,12,18,15,19,15,15,10,20,13,15,16,14,17,19,19,13,16,18,13,20,19,16,17,17,16,19,14,14,16,17,23,10,17,18,12,10,19,16,11,19,17,14,20,15,23,9,22,16,13,20,11,15,9,18,22,24,19,18,15,20,11,13,15,13,14,11,13,14,15,7,20,11,14,8,8,14
4165,391,2383,216,5,5,12,8,12,19,12,16,19,18,18,15,17,19,12,11,18,12,20,21,18,23,20,19,25,13,11,16,20,15,14,8,25,9,11,21,19,12,14,16,14,14,21,22,17,16,15,19,23,13,24,13,16,17,15,17,14,19,19,20,9,20,21,8,20,12,19,16,14,16,14,25,15,13,12,16,12,13,14,17,16,13,16,14,19,9,10,15,17,18,13,20,18,19,13,16,7,9,13,8,11
4166,398,2400,221,4,8,9,4,13,16,11,17,20,18,18,13,14,15,17,16,20,17,16,17,13,21,18,19,21,18,16,14,19,18,19,12,23,9,15,20,20,9,14,10,16,9,19,26,18,13,16,22,20,12,18,10,18,17,14,19,17,19,17,16,11,20,19,11,17,11,14,17,21,16,13,18,18,13,17,15,9,13,12,17,17,12,19,21,18,12,5,15,17,19,12,20,17,15,10,18,8,11,10,8,12
4173,399,2393,223,5,7,10,6,19,12,19,19,19,10,24,15,17,19,15,16,14,15,15,15,16,16,16,17,25,26,18,17,19,18,18,15,22,17,18,21,16,7,15,12,16,17,15,26,19,15,18,16,14,12,16,13,22,17,18,16,17,21,13,16,16,16,13,14,19,11,12,14,18,14,12,15,16,14,16,12,12,19,11,16,24,12,17,20,18,12,3,14,21,18,13,11,13,18,8,18,10,13,10,5,12
4178,402,2362,223,9,6,9,11,20,9,18,17,16,15,21,14,20,20,19,19,17,16,13,15,15,18,15,17,15,24,17,21,20,17,20,13,15,20,19,23,13,8,16,12,17,19,14,31,18,20,17,16,19,12,14,14,23,19,13,14,22,13,12,22,15,19,14,11,16,11,16,17,17,16,20,11,19,14,7,19,13,16,16,22,25,15,15,15,16,10,7,15,19,20,14,11,15,18,12,13,13,17,8,10,5
4184,404,2336,227,8,7,8,16,16,10,16,22,16,23,19,14,19,16,19,23,16,24,13,16,15,24,11,21,17,24,17,22,17,20,21,15,17,17,8,24,19,9,19,12,23,16,7,17,16,21,21,9,17,13,14,18,18,12,13,13,27,11,14,20,14,18,14,16,16,15,20,17,17,15,17,13,24,11,16,16,16,17,15,17,17,19,17,16,12,16,12,17,15,18,15,11,15,16,17,14,16,13,10,12,9
4188,408,2339,233,9,4,8,16,11,9,16,23,17,19,22,20,17,16,16,19,12,22,12,16,16,23,15,27,21,19,19,19,13,24,20,13,13,16,11,29,18,16,18,12,23,13,7,15,18,16,19,15,19,13,14,18,15,11,20,12,25,10,14,22,21,18,14,16,20,13,18,19,13,13,22,12,21,13,17,15,20,17,13,18,15,21,20,12,14,15,11,18,15,15,14,12,11,15,14,15,15,12,6,12,16
4191,413,2354,236,4,4,9,13,13,10,15,25,14,15,21,23,21,12,19,20,9,23,15,14,16,26,12,25,15,17,24,18,11,21,22,13,13,16,18,25,16,15,17,16,17,15,14,18,15,15,24,13,21,19,14,19,13,16,16,15,23,8,18,25,24,14,12,20,18,15,22,17,10,12,19,8,15,20,15,13,14,14,17,17,14,21,20,9,24,16,13,14,14,16,12,13,18,12,15,11,12,10,7,10,11
4200,412,2366,241,5,2,10,10,11,13,16,24,13,13,22,22,23,15,16,17,6,19,14,16,13,27,9,21,14,10,24,18,15,18,22,8,10,14,20,21,22,13,14,16,20,12,20,19,23,21,30,20,16,19,15,17,19,19,14,17,18,16,18,21,21,14,11,18,14,13,15,16,12,9,17,12,15,15,19,13,13,15,24,18,19,18,16,11,17,13,15,13,13,20,14,14,14,12,20,11,19,9,10,11,10
4204,416,2375,245,2,1,15,10,15,14,19,16,20,16,19,19,17,13,21,21,11,16,14,18,11,23,10,14,11,11,24,18,13,19,19,11,14,14,15,17,21,18,12,14,19,13,21,21,12,21,27,19,21,12,13,22,19,20,14,12,16,25,12,21,20,11,13,18,20,15,19,12,14,14,23,11,16,14,17,12,16,12,22,19,21,14,18,12,23,16,19,11,10,25,12,9,14,10,13,18,20,15,5,7,8
4209,419,2351,249,4,8,10,6,16,17,15,16,21,19,19,22,19,13,15,22,12,12,20,18,15,23,15,17,11,21,25,14,17,19,14,17,17,15,21,22,19,17,15,19,14,19,21,18,15,19,17,20,20,14,14,17,18,22,17,16,10,22,15,20,17,18,15,22,17,16,18,16,9,15,21,12,15,14,14,17,17,13,19,14,17,10,17,13,17,14,23,11,9,22,9,12,14,13,12,19,18,11,7,7,10
4212,424,2443,250,7,8,10,8,13,13,17,14,20,13,14,15,12,13,18,20,16,11,16,16,14,20,14,18,18,16,20,12,17,19,9,16,17,19,16,16,19,11,13,16,13,14,24,19,15,16,12,20,15,18,14,14,18,15,19,15,12,25,12,18,10,18,15,18,14,22,20,24,13,17,22,18,15,11,13,17,13,10,17,14,13,10,19,19,16,14,30,11,13,18,11,14,12,14,10,8,16,9,4,8,7
4223,421,2417,251,5,5,7,8,9,14,27,16,23,15,10,16,15,15,17,18,16,18,16,17,13,17,17,16,18,20,19,19,17,19,7,21,17,14,11,13,13,11,18,20,17,16,20,24,14,20,15,17,19,16,11,18,18,18,19,18,13,24,16,21,14,13,22,16,14,17,17,25,14,19,16,16,13,11,13,19,17,11,15,20,13,9,18,17,16,15,25,15,11,16,16,13,9,11,14,10,10,10,10,8,6
4229,423,2410,253,2,7,4,13,11,17,16,17,29,22,15,19,16,15,13,24,15,16,15,13,14,16,20,16,14,13,18,15,16,21,10,15,18,11,11,14,13,14,15,18,18,19,14,15,15,28,17,15,20,20,12,15,17,21,16,19,18,20,19,14,11,15,23,16,17,24,17,16,13,21,12,16,18,14,13,14,14,18,18,19,14,16,17,13,15,17,22,22,8,15,15,13,13,13,13,7,9,10,14,8,10
4234,426,2332,255,2,11,6,16,10,21,18,17,20,22,24,20,25,18,13,18,17,18,15,16,20,18,14,15,18,15,23,19,21,25,11,12,13,17,21,20,13,17,18,14,17,19,18,15,18,19,14,20,13,24,12,14,20,21,15,15,15,19,26,18,14,16,22,21,15,14,15,20,11,21,7,17,16,16,14,20,16,20,15,23,18,15,11,10,20,15,23,21,10,9,15,14,11,15,13,8,16,11,16,8,12
4237,431,2380,258,5,11,8,13,8,16,13,16,15,21,22,19,17,18,15,19,19,20,11,17,22,16,18,11,20,21,21,12,19,24,17,15,11,15,21,21,15,15,19,14,16,20,18,17,18,18,18,16,10,23,11,16,17,18,18,11,15,22,30,18,17,14,17,21,12,11,14,14,16,28,8,24,12,17,12,15,15,14,13,23,17,12,11,14,22,18,18,14,9,14,14,12,13,10,14,10,15,12,11,11,11
4241,435,2364,262,6,9,11,13,9,15,11,11,19,21,20,15,17,23,18,18,10,20,10,19,15,13,21,17,26,21,20,13,28,18,19,14,17,10,18,22,15,21,15,13,13,22,18,20,19,17,24,14,15,24,13,19,19,19,15,14,17,23,29,15,15,11,18,16,10,10,16,15,14,13,5,20,15,19,14,19,14,14,15,15,20,16,14,18,20,18,18,14,9,20,18,16,13,12,13,10,11,14,15,11,7
4249,435,2396,265,4,6,11,17,10,11,15,16,21,21,21,12,20,21,19,14,16,20,14,17,13,15,18,16,27,17,19,16,20,17,20,15,15,16,20,20,12,21,15,11,15,18,15,17,16,16,23,19,13,20,15,22,16,16,12,19,22,17,26,13,15,9,14,21,17,17,15,14,12,16,9,18,11,18,12,17,14,16,19,16,18,13,14,19,23,14,19,12,10,18,16,18,11,20,13,7,8,13,8,9,6
4254,438,2411,269,6,2,16,20,12,11,7,22,24,26,17,14,16,16,21,14,14,22,15,14,17,12,18,10,28,14,20,21,21,15,21,16,17,16,14,20,15,14,15,9,21,17,13,18,14,19,18,17,15,20,15,20,19,17,12,22,18,17,20,11,16,10,14,22,18,20,20,14,12,17,11,12,18,17,13,15,23,14,12,15,17,10,13,11,20,16,16,16,12,13,23,14,12,14,16,8,9,12,9,9,6
4257,443,2383,274,5,2,12,13,14,11,11,17,18,25,14,13,19,16,22,16,19,23,17,17,14,11,13,15,24,13,21,15,16,16,19,17,17,15,10,17,17,15,12,12,21,15,12,23,14,14,22,18,18,21,18,20,17,25,15,17,22,16,18,15,21,10,16,18,20,25,18,15,21,19,16,10,20,19,12,15,18,19,14,16,15,18,14,10,19,17,18,13,11,14,20,11,8,18,13,12,11,9,12,13,8
4260,448,2446,276,5,4,10,9,14,12,17,21,17,20,13,15,16,15,20,15,20,22,21,20,14,9,14,15,22,16,20,22,16,21,17,18,17,16,13,10,9,17,20,15,17,12,9,24,12,12,15,21,16,14,22,19,16,24,11,18,19,17,17,16,19,12,13,18,14,21,17,9,21,14,17,11,16,11,12,13,21,17,10,13,12,18,12,16,24,16,18,12,14,9,13,9,11,18,18,16,8,9,10,10,8
4262,454,2427,280,4,6,9,8,10,11,12,16,17,22,13,21,15,19,24,15,19,21,21,18,19,11,20,11,18,19,19,18,16,22,14,18,12,19,17,12,17,18,17,10,21,14,12,18,9,14,18,19,16,11,27,24,17,24,14,15,17,24,13,20,20,11,13,23,19,14,13,14,15,12,14,11,18,9,13,10,18,12,14,12,12,17,13,12,28,16,22,12,16,14,15,10,13,15,16,13,10,9,14,7,11
4272,452,2416,283,5,3,11,15,17,14,16,21,19,17,21,20,17,17,20,16,14,13,21,13,24,17,16,15,14,17,21,15,15,21,16,19,12,20,22,18,20,17,16,15,23,11,15,13,11,16,18,15,13,15,28,13,17,17,16,16,19,21,13,17,23,12,13,24,17,12,13,14,19,17,10,16,21,14,12,11,17,14,13,7,15,19,13,11,26,17,21,10,19,13,12,14,13,10,14,13,13,9,11,6,8
4275,457,2356,285,5,6,16,15,14,13,14,18,21,18,20,16,16,14,17,21,15,16,19,13,23,22,11,16,17,18,17,16,11,17,15,24,13,19,26,16,16,18,16,17,18,16,16,17,15,21,17,19,17,13,25,17,19,16,17,22,15,23,13,22,15,9,17,19,19,16,22,16,24,18,12,19,16,18,18,10,12,14,14,8,18,21,15,17,27,10,14,12,17,12,18,13,16,14,16,13,15,10,12,9,6
4282,458,2341,288,4,6,12,22,10,12,20,24,18,17,18,16,16,17,13,18,16,15,17,12,18,16,12,25,22,22,16,14,12,19,15,24,15,21,27,15,14,13,8,17,25,18,13,13,17,19,22,15,18,8,19,21,20,20,27,19,18,25,13,32,15,13,26,15,24,13,23,15,18,17,6,24,16,16,13,11,15,14,18,12,21,17,14,21,26,10,14,15,12,11,15,14,11,15,17,18,13,8,9,8,10
4286,462,2381,289,3,7,9,16,12,9,15,19,19,19,18,15,26,24,11,16,23,10,22,14,18,17,12,18,19,27,20,6,11,11,25,14,20,22,25,14,17,12,5,19,24,18,16,9,23,24,20,18,19,10,16,24,22,23,23,16,17,16,18,25,11,15,21,12,21,16,15,12,22,10,9,19,12,18,14,19,14,11,18,11,15,14,14,20,26,10,13,17,17,12,17,17,12,15,22,16,8,6,8,11,6
4294,462,2325,290,3,7,7,14,18,15,13,19,24,18,13,21,26,21,14,22,17,12,20,21,18,12,12,19,23,27,22,10,17,16,22,17,24,18,22,15,16,13,11,20,17,16,16,10,23,23,22,27,27,11,12,21,19,21,26,16,18,24,16,26,12,20,17,16,26,16,15,15,21,14,17,19,11,13,12,17,13,15,16,14,20,14,14,19,24,18,15,15,16,12,15,13,12,12,17,10,11,7,10,10,6
4301,463,2389,294,0,6,7,14,13,16,15,21,19,18,11,23,26,24,11,15,17,16,19,19,17,19,17,16,16,23,23,15,15,18,15,22,15,15,20,16,16,10,10,24,21,19,16,14,24,26,22,19,17,11,13,19,21,18,22,14,18,23,13,19,8,19,14,15,21,18,16,18,20,16,16,24,10,11,15,14,12,14,19,13,14,25,18,16,20,17,12,16,12,13,16,9,10,15,16,15,12,5,8,11,4
4305,467,2405,298,1,4,8,11,19,16,12,20,23,18,15,21,21,16,9,17,15,13,19,19,17,15,18,19,15,18,29,16,21,18,22,16,15,13,20,18,18,13,13,17,15,17,19,16,26,23,19,18,10,11,15,20,22,20,17,11,16,25,16,18,15,17,12,20,19,17,13,17,13,15,20,20,12,16,16,13,11,15,19,12,16,26,14,20,17,18,16,17,11,14,14,11,9,10,21,12,8,9,6,10,9
4308,472,2423,300,3,5,12,7,13,14,12,11,22,22,12,18,22,22,20,20,15,18,16,19,19,17,18,16,16,20,24,15,18,11,15,18,15,16,21,22,17,10,18,15,21,15,19,9,17,24,20,19,13,13,18,19,21,13,20,13,14,20,21,17,11,21,10,24,13,21,16,14,11,13,21,17,15,16,18,12,9,19,15,14,12,14,12,24,20,23,13,19,13,13,14,9,13,11,22,10,8,8,9,8,10
4315,473,2342,302,3,7,14,9,14,17,11,12,16,27,18,18,25,20,24,19,18,16,16,23,15,17,17,19,17,25,25,20,19,15,14,22,14,21,24,23,19,17,15,16,14,17,16,15,18,23,23,22,17,24,18,14,18,14,14,17,13,17,18,16,11,19,13,26,17,23,9,15,11,20,21,20,14,17,23,14,9,15,10,18,13,14,9,20,23,17,16,22,16,14,21,14,13,10,18,13,5,9,9,8,13
4320,476,2422,304,2,7,13,7,15,18,11,15,14,22,19,21,23,13,20,19,21,18,12,20,13,23,25,12,19,23,26,17,15,19,22,15,13,23,27,17,21,13,9,14,15,12,13,14,17,22,23,19,18,25,19,12,13,16,13,18,14,17,16,16,16,13,20,19,19,23,15,20,12,21,17,17,16,8,22,9,9,11,11,15,13,9,13,17,18,11,14,19,16,18,13,15,15,9,14,14,10,9,13,1,12
4323,481,2416,305,1,5,13,8,15,17,15,19,17,21,22,19,26,8,21,18,8,18,15,21,16,19,24,20,16,24,23,24,15,17,18,14,17,25,29,11,19,9,12,8,12,12,19,18,15,19,19,17,18,12,21,17,17,16,21,19,11,11,17,19,15,20,17,18,18,18,15,20,17,20,18,16,14,11,19,8,12,8,10,20,19,13,17,17,19,12,19,18,16,14,15,17,17,13,12,12,10,6,13,2,10
4327,485,2423,309,0,8,12,14,12,16,13,20,16,19,19,20,30,10,23,14,12,25,19,14,20,22,17,17,12,22,22,13,11,17,14,12,14,18,20,9,24,10,10,13,13,20,15,14,11,21,14,15,18,11,15,17,24,18,17,24,13,15,14,25,20,14,16,15,20,21,16,17,20,20,17,17,18,15,14,10,15,8,10,16,21,13,16,22,24,15,21,14,13,17,20,14,19,9,15,17,8,7,10,6,8
4335,485,2344,311,0,7,10,13,9,19,15,14,19,12,15,21,32,18,23,17,11,25,25,19,19,12,17,20,23,20,22,11,11,15,16,19,21,22,23,13,23,15,9,10,16,17,18,17,17,14,15,18,17,23,12,15,21,16,12,18,15,21,18,27,21,16,21,21,21,16,20,14,22,18,19,21,18,10,20,14,16,8,11,15,23,15,22,14,21,22,20,18,13,22,19,17,15,7,14,19,9,7,10,5,14
4339,489,2434,314,1,6,12,12,11,16,15,20,20,11,18,16,27,17,17,24,10,23,26,17,15,17,19,25,22,18,20,13,13,15,19,19,23,16,25,12,23,17,11,14,21,14,17,18,12,15,19,9,23,23,15,15,13,11,14,15,18,20,17,30,18,12,12,21,16,12,16,14,14,16,19,20,18,7,11,17,11,9,18,14,22,12,17,12,17,20,16,15,12,19,21,17,14,9,9,10,9,6,9,6,10
4341,495,2437,315,0,8,8,13,4,18,16,21,20,16,16,16,20,15,12,17,10,19,22,12,18,19,14,30,18,14,22,18,14,20,17,25,24,20,20,14,20,14,13,18,17,13,17,15,11,19,16,15,21,15,13,17,17,10,18,15,19,25,18,28,22,15,14,23,16,15,21,13,19,18,14,11,19,13,13,18,12,7,20,14,18,13,15,20,15,19,18,14,8,13,22,15,13,8,7,14,14,8,7,9,8
4345,499,2442,318,3,5,13,12,7,17,15,25,17,21,17,15,26,16,12,20,10,17,18,9,16,21,17,23,20,15,20,11,14,18,13,23,14,16,18,11,17,13,8,20,14,17,17,17,16,20,17,22,14,19,19,23,20,12,15,24,17,22,14,23,24,16,11,25,16,17,17,13,13,18,15,13,22,17,14,17,10,12,21,10,17,12,15,26,14,18,12,19,8,10,16,15,12,13,11,15,14,10,9,7,6
4350,502,2407,321,2,6,10,12,11,17,10,26,17,20,21,15,18,21,15,20,10,19,25,20,20,22,20,25,20,19,18,12,14,13,9,23,15,17,13,9,19,14,11,16,13,12,24,23,21,20,23,24,13,19,13,23,21,16,27,21,12,20,16,19,20,19,10,24,16,17,18,18,12,19,20,8,20,15,13,16,7,14,13,11,14,11,21,26,14,20,12,15,12,14,16,15,12,13,15,9,17,5,10,9,8
4355,505,2358,322,3,9,8,18,13,19,16,20,14,17,20,15,19,24,20,17,11,18,25,14,24,29,17,23,21,24,18,12,13,20,9,20,22,25,15,12,21,14,11,17,20,13,23,21,18,20,17,24,20,17,14,21,20,12,12,19,16,23,18,18,21,19,11,25,20,23,19,18,15,11,19,8,23,14,12,15,11,17,17,12,14,21,20,26,17,16,12,13,12,13,17,16,10,16,12,8,15,6,10,10,8
4358,510,2393,326,5,6,11,19,16,15,22,19,15,20,19,17,16,20,20,19,10,16,21,21,20,27,16,21,24,23,19,14,20,10,12,19,22,26,15,13,21,16,16,18,20,16,18,18,15,18,18,26,19,13,13,17,18,18,20,14,12,24,22,21,19,12,11,26,21,19,18,20,16,10,21,9,14,13,17,13,12,16,10,11,12,17,17,22,15,12,13,14,17,14,19,20,9,12,9,10,12,5,7,10,6
4365,511,2419,327,5,6,7,19,16,16,25,26,16,12,18,24,15,20,25,12,10,16,19,18,17,22,17,13,27,20,18,16,16,12,15,18,20,19,13,17,19,11,18,19,16,13,18,21,18,20,21,19,18,14,18,14,15,18,20,8,16,20,18,24,18,9,16,21,14,23,18,18,27,11,19,11,17,12,21,17,11,15,8,16,11,18,17,26,15,11,16,9,12,12,16,16,14,16,11,9,16,4,11,7,9
4369,515,2406,329,6,7,7,15,17,14,22,18,25,12,20,20,12,13,28,16,17,18,17,13,20,21,16,14,24,19,20,15,18,11,15,14,20,21,24,13,18,13,13,21,20,14,20,22,16,21,18,23,15,11,27,11,20,16,20,17,14,20,20,19,19,8,17,19,14,15,14,16,29,18,23,15,18,13,22,16,12,11,6,13,14,13,18,24,22,15,15,14,12,11,14,19,14,15,13,10,13,6,5,6,12
4372,520,2423,330,5,5,7,12,17,22,22,15,18,14,19,20,15,16,24,18,18,17,17,15,18,23,12,15,22,21,16,18,13,10,12,17,23,19,23,15,14,12,10,20,16,18,13,17,22,21,21,25,16,13,32,11,23,16,17,12,15,25,14,14,17,15,21,17,16,13,13,12,28,16,22,16,15,17,19,13,14,9,14,17,20,14,23,21,21,18,14,12,16,10,12,15,16,9,11,11,12,6,8,9,7
4376,524,2452,332,8,4,12,10,18,16,18,18,19,12,18,17,14,19,23,16,20,14,11,19,16,21,14,14,18,24,15,18,13,12,14,20,23,18,20,21,14,14,16,23,16,20,17,15,16,16,21,17,13,16,22,12,22,16,20,13,20,18,18,20,16,16,14,24,15,19,11,12,17,13,15,13,8,11,15,17,13,15,15,15,13,9,20,24,23,20,14,11,19,14,21,13,18,7,16,8,13,6,11,7,9
4384,524,2446,335,9,4,10,5,15,26,24,11,18,16,12,15,15,23,22,19,12,15,11,20,24,22,13,17,19,24,18,17,12,9,12,24,21,19,18,23,14,14,11,18,16,19,13,13,19,18,21,20,17,12,19,11,20,18,18,17,18,15,24,16,15,17,18,21,10,18,12,16,22,14,13,14,9,12,14,17,12,19,18,14,14,11,24,20,15,22,15,11,21,17,18,18,16,12,12,13,12,11,8,5,8
4390,526,2458,336,9,8,8,9,6,24,15,14,22,21,11,13,16,23,17,19,18,15,7,16,24,23,16,16,16,27,16,18,14,14,10,18,23,16,16,27,12,12,18,18,18,20,11,18,20,17,17,21,17,21,18,12,19,23,23,17,15,18,25,13,11,18,17,19,12,17,12,11,25,15,14,17,13,12,15,17,12,18,17,13,14,14,20,22,19,22,11,7,12,18,17,14,16,15,18,12,8,9,4,3,8
4397,527,2461,337,7,4,13,11,7,21,16,15,14,18,12,9,16,20,21,20,13,14,15,19,18,22,16,20,19,27,15,21,19,12,14,20,21,17,15,23,15,15,17,19,16,19,20,17,23,15,19,17,17,16,16,14,18,19,21,16,17,14,25,17,18,23,17,17,12,15,15,12,22,18,18,17,13,10,18,17,13,16,15,16,15,18,22,14,18,16,16,11,9,14,13,7,19,13,10,13,12,6,6,6,13
4404,528,2485,338,4,8,9,10,6,16,16,18,16,19,12,22,12,23,28,19,13,14,17,18,22,27,18,21,15,19,23,11,14,15,15,27,14,19,13,20,18,9,16,19,18,19,19,16,20,10,28,16,19,19,15,17,20,11,14,19,16,19,19,19,22,18,17,17,19,15,19,8,19,17,17,15,12,12,11,17,12,17,14,12,15,18,17,17,20,12,17,12,7,13,9,13,15,15,10,15,12,6,7,4,9
4409,531,2439,343,3,5,7,17,10,20,18,21,17,22,12,20,16,23,28,20,15,15,24,20,26,23,17,16,17,16,27,15,12,15,26,23,14,21,19,16,21,8,21,18,16,22,18,16,20,13,20,12,15,21,10,13,20,15,15,13,20,18,18,21,24,12,17,17,13,18,11,8,20,18,19,13,7,17,13,14,15,16,14,16,14,16,18,15,23,13,23,22,8,18,16,12,15,18,8,8,13,8,5,6,6
4415,533,2443,345,2,4,8,20,10,13,19,17,16,15,13,15,16,20,24,25,21,16,19,20,27,20,20,13,15,11,27,17,14,17,25,19,12,27,26,12,19,8,18,17,17,23,19,14,22,18,21,17,14,16,14,15,24,17,17,17,25,14,24,19,23,14,16,15,15,18,11,10,18,11,24,19,10,14,14,15,17,14,15,17,13,17,20,12,25,9,22,21,11,17,13,11,18,14,8,8,9,10,4,6,5
4422,534,2431,349,2,5,12,19,11,11,21,14,14,19,14,19,18,17,23,18,17,19,28,21,18,19,22,14,22,8,30,20,16,18,23,13,11,31,30,13,22,11,19,17,13,17,16,17,20,20,20,17,11,15,13,12,20,12,18,17,17,16,26,17,15,14,12,14,16,14,12,18,24,13,24,15,12,17,11,17,20,18,14,16,11,12,19,20,21,11,26,20,13,16,9,16,18,19,13,10,9,12,4,9,5
4428,536,2419,351,6,4,10,13,13,7,18,18,19,24,14,24,18,13,21,18,17,12,18,23,15,20,20,13,21,9,26,19,10,15,28,12,13,31,20,12,26,16,17,17,17,16,14,20,16,24,13,26,15,16,15,19,16,13,22,14,23,16,21,16,17,15,18,16,21,17,16,16,20,15,22,21,14,16,15,14,17,16,16,19,20,12,19,22,23,11,31,11,12,16,16,10,12,18,15,11,7,12,4,8,5
4438,534,2431,356,7,4,12,7,22,10,19,19,20,20,18,26,18,20,25,20,20,13,14,30,14,17,22,20,20,16,23,20,15,14,25,15,16,25,16,12,16,17,13,16,17,16,13,12,14,18,11,21,15,21,18,18,14,17,14,16,29,19,19,15,22,17,18,14,18,14,14,18,22,14,16,20,17,15,13,12,11,14,18,17,18,8,21,19,22,10,23,9,15,15,16,16,23,18,12,16,10,9,3,7,4
4441,539,2460,358,9,2,6,8,22,12,21,20,17,16,13,24,17,23,24,24,17,13,11,30,14,19,22,19,17,16,15,18,15,21,20,17,16,23,16,16,14,18,16,17,20,19,19,16,12,17,8,18,23,20,17,20,17,20,15,18,25,14,21,18,23,19,13,12,19,17,10,16,17,10,17,19,17,17,14,9,10,16,15,16,17,9,20,18,17,15,22,9,19,17,15,14,15,14,11,16,11,9,5,5,4
4449,539,2413,360,6,3,13,10,17,17,22,19,19,13,10,28,20,30,20,20,20,13,19,28,21,16,24,24,21,18,11,15,22,20,23,18,17,27,16,18,14,20,23,16,20,19,20,17,13,25,11,19,24,22,18,19,19,16,17,15,22,18,22,15,17,16,15,12,14,16,8,17,20,13,14,14,14,12,15,13,18,16,15,17,15,12,19,12,22,15,19,10,20,15,19,17,15,12,12,13,10,9,6,1,5
4458,538,2436,364,6,5,7,7,14,25,21,24,21,10,14,26,15,22,17,18,20,15,20,28,18,18,18,18,16,20,14,15,21,20,21,20,19,25,16,26,16,19,22,16,14,16,26,13,16,25,20,24,23,18,15,19,13,17,14,20,18,19,21,15,13,22,18,17,20,17,15,15,19,13,14,11,10,16,15,11,14,11,12,17,22,13,16,14,23,16,17,12,15,13,15,19,18,10,11,13,11,7,7,2,5
4467,537,2435,367,4,7,8,7,11,18,20,21,22,14,18,27,19,23,13,17,15,17,18,21,18,17,20,17,15,22,13,19,22,24,16,17,17,22,16,24,21,15,20,15,14,17,19,18,20,22,24,21,23,16,11,18,13,14,14,25,19,25,24,14,19,17,17,17,20,14,15,17,18,14,18,16,10,15,12,10,10,18,20,25,23,18,15,16,25,16,15,17,13,17,9,15,16,9,16,9,15,7,3,3,5
